,Assessments_Primary_Problem,Report_1_Narrative,Report_2_Narrative
1668718,manuals,The current AMM (Aircraft Maintenance Manual) tire change removal for an A330 requires AMT access to an A330 SB (Service Bulletin) 32-3238 noted in the AMM 32-41-XX-XXX-XXX-A step 4.A. (10) and visual verification of actual installed brake assy MPN (Manufacturer Part Number) data plate (not just the [system] provided Serialized part info; especially since many affected/unaffected MPNs are under common M&Es). Any A330 tire change is when this has happened to any city/person involved in replacing an A330 MLG (Main Landing Gear) tire. Maybe nothing has been needed due to physical MPN verification revealing only NON-SB effective brake assemblies on our A330s.AMT typically has no access/knowledge (how to) to reference SB (I had to get from Airbus world Airnav Engineering search). Most may be unaware of the flowchart and may assume the 'prime' MPN assigned to 'AN' M&E# noted in the [company systems] info is the actual installed brake assembly MPN. (for example 33-XXXX-X-XXXX is 2.XXXX-X BUT several affected MPNs are in with some acceptable MPNs under the same M&E).Supplement incorporation into manuals is also an issue---example--Also I put in for the often overlooked Supplement mandating Axle inspection on every A330-300 TIRE change that Supplement should have been incorporated over 10 years ago....If we still have any effective MPNs---AMM should include the 3 figures/sheets and brief instructions from the SB; AND possibly separate out from the common M&E (Example--33-XXXX-X-XXXX; I used this one as an example; effected X-XXXX-X; X;X etc. MPNs for serialized 'installed' tracking info). Unsure if any impending ruptures or even if the MPNs on our A330's are the flow chart--effective #s. I can only assume people know what the 1st stage stator rotational dimension is supposed to be and look like (IF THEY HAVE a SB EFFECTIVE brake MPN currently installed) as noted in the SB that someone must accessed somehow. MAYBE nothing has been needed due to physical MPN verification revealing only NON-SB effective brake assemblies on our A330s. Add the info to AMM and identify accuracy of all A330 installed MPN #s (not just M&E) and positions. Insure actual MPNs installed and that all 'old' affected assemblies have been 'purged' and none are currently installed nor going to be installed. Be more diligent when combining MPNs under 2 M&E.,
1670117,manuals,An AFM (Aircraft Flight Manual) is supposed to be the definitive document for operating an aircraft; weight and balance; etc.  The AFM's that I; and others; have received from Diamond Aircraft are stuffed with errors.  Equipment is listed as installed which is not; supplements for equipment that is installed are not included; Weight and Balance information is questionable because it's clear the manual does not accurately describe the configuration of the aircraft.These planes are sold in the U.S. and certified by Transport Canada; but Diamond Aircraft is being very; very sloppy.  We're paying for a certified aircraft; we should be getting accurate documentation upon delivery of a new airplane.,
1670398,manuals,This [Safety Awareness Program] is going to generate more than ONE problem!Was assigned Aircraft X LP 38XXXXX [Oxygen System] unit robbed for Aircraft Y. After getting possible need part from [Company] went to aircraft and found that the Entire [Oxygen System] unit was missing. Part that was AOG'd (Aircraft On Ground) in for aircraft was 80XXXX-XX. But the part was Oxygen O2 Generator MEL 25-XXXX-X-XXXX = 80XXXX-XX. But needed case also. Since the Deferring station on Aircraft Y removed unit. Per MEL card 35XXX # 35XXY replace or service or remove.NOTE: Affected Unit may remain in place within storage location if unit is placarded.After finding NO IPC (Illustrated Parts Catalog) reference for the Installed [Oxygen System] Single-PAK's went looking in the configuration drawings. 25XXXXXXXX Rev. B. I did find a reference for these units Item XX = 80XXXX-XX = MEL 25-XXXX-X-XXXX = O2 Generator not a complete unit. Then went to the CMM (Component Maintenance Manual) Vendor [Oxygen System] SYSTEMS (need to search for the [Oxygen System] series 80XXXX) then select 35-XX-XX. Near the end section of the CMM is the Vendor IPC. Item XXX = generator which is = 80XXXX-XY = MEL 25-XXXX-X-XXXY. Which is NOT ALLOCATED TO STATIONS. Then item XXY Generator = 80XXXX-XZ = MEL 99-XXXX-X-XXXX which is allocated to stations Then item -X 80XXXX-XA [Oxygen System] Single-Pak. This has a MEL 25-XXXX-X-XXXZ. But has it as NON HAZMAT (Hazardous Materials) and a description of Case; Portable Breathing Unit without Generator. But when you order this MEL you get a Cannot ship from [Company] people due to the generator is shipped with case.Aircraft Y LP 37XXXXX. [Oxygen System] emergency seal broken.[Maintenance] looked at unit found that it was activated (used) so they used MEL 35XXY. they removed unit and placarded storage location. Released aircraft. 8 days later aircraft at ZZZ somebody wants LP cleared. According to the other installed units it needs a 80XXXX-XX unit.But this is only a generator NOT a [Oxygen System] unit. But this part is available in ZZZ1. So they AOG it. After this they go looking for a aircraft that they can rob from. They find Aircraft X they generate a LP 38XXXXX to show that they robbed the Unit for Aircraft Y. Now this is a MEL swap to another Aircraft. So should the date of discovery from Aircraft Y be moved to Aircraft X?Vendor CMM 35-XX-XX [Oxygen System] System. IPC Fig 1 Item -X 80XXXX-XA is a single-pak [Oxygen System] unit. But [Company 2] has it as a single-pak [Oxygen System] unit without generator. But there is one within the carry case! Needs a new [Company 2] description and NEW MEL#IPC Fig 1 item -XY 80XXXX-XB is a single-Pak [Oxygen System] unit. Has NO MEL. IPC Fig 1 item -XZ 80XXXX-XX is a single-Pak [Oxygen System] unit. But when you get this part is a O2 Generator without the carry case! IPC fig 1 item -XA 80XXXX-XC is a single-pak [Oxygen System] unit has No MEL. IPC fig 1 item -XB 80XXXX-XD is a single-pak [Oxygen System] unit has No MEL. IPC fig 1 item -XC 80XXXX-XA is a single-pak [Oxygen System] unit has NO MEL.Rework MEL card 35XXX. Spec Notes: add to Note C . [Oxygen System] Single-Pak unit(s) not properly serviced are replaced; serviced; or removed at the next available maintenance station where parts are available. Operations PLACARD: Each [Oxygen System] unit contains One Generator Pack. Each Generator Pack Supplies 20 Minutes of Oxygen at 2 LPM for TWO ONE users. Question (insert MEL 35065; 35XXX; 35XXZ; 35XXA) If a single pack with ONE generator supplies 20 minutes at 2 LPM for two users with only ONE mask. Then; A [Oxygen System] DUO-PAK with TWO generators should then supply 40 minutes at 2 LPM for two users?,
1674220,manuals,MEL X not showing on dispatch software for Aircraft X at time of release. AMD for fuel onboard given to crew before departure and crew did not mentioned that the MEL was missing from the flight release. I became aware when preparing the return flight release for ZZZ-ZZZ1 and that is when I noticed that Aircraft X had a MEL which was not listed on the previous ZZZ1-ZZZ flight.Mel's needs to be updated in the dispatcher software more accurately and pic needs to pay more attention to their flight release/logbook in regards of MELs.,
1681406,manuals,The First Officer and I were assigned to operate a ferry flight with no flight attendants or other passengers aboard. We completed our Pilot Flying/Pilot Monitoring duties and completed the Before Start Checklist as normal with the following exceptions:1) The cockpit door was kept open.2) Cabin Ready Report was not received as it was not applicable.3) Only the 1L and 1R Doors were armed.With respect to keeping the cockpit door open during a ferry flight; both the First Officer and I discussed whether we should keep the door open or closed. A decision was made to keep the door open; as this was the typical practice that was used in past ferry flights at both [Company]; as well as both of my previous FAR Part 121 Airlines. In addition; I felt that because we had no flight attendants on board; we lacked the 'eyes and ears' in the back cabin; so leaving the cockpit door open would allow us to quickly asses the condition of the cabin in the event of an emergency (such as smoke and/or fire in the cabin).With respect to only arming the two forward doors; this was per the recommendation and direction given to me by our A321 Fleet Captain on my previous Ferry Flight. Upon landing with auto brakes set to Medium; during deceleration and at approximately 80 knots a violent and loud bang was heard directly behind us. At the 70 kt. Call the First Officer was startled by the presence of a galley cart that was tipped over sideways and blocking the cockpit door; with liquid pouring out of it and onto the floor.We taxied to the gate; shut the aircraft down and completed the parking checklist; and then I got out of my seat and physically lifted the galley cart back up on its wheels so that I could move it out of the way and exit the cockpit and disarm the 1L and 1R doors. Upon further examination; it was discovered that the galley cart that hit the forward Flight Attendant jumpseat and forward lavatory door came from the rear of the aircraft. This galley cart did not have its wheel brakes set; nor was the compartment it was stowed in locked and secured with the metal safety latches. In addition; there was a second galley cart that was not secured properly; with the brakes off; and it rolled partially into the right rear Lavatory. Additionally; there were three galley bins that slid out from stowage and were on the floor; with an additional galley bin which was dislodged from its compartment and nearly falling out. All four aforementioned galley bin's stowage compartments were left in the unlocked and non-secure position.I feel it is very important for me to emphasize how dangerous this event was and the possible disaster that could have very easily happened if the galley cart which rolled down the aisle entered the flight deck during deceleration. The galley cart which rolled from the rear of the airplane was likely traveling at a speed of approximately 60 MPH (estimated by taking approximately. Touchdown Speed and the speed point at which the impact of the cart was made). There was substantial damage to the metal frame of the galley cart which was caused by the impact; which is a good indication of the amount of force present at impact. Luckily; the galley cart swerved at the last second and made impact with the forward Flight Attendant jumpseat and lavatory door; bringing it to a stop prior to entering the flight deck. However; if the galley cart had not swerved and instead came through the flight deck doorway; it would have made contact with one or both crew members; likely causing severe injury or death. In addition; the galley cart would have caused massive damage to the flight deck; and most likely would have driven the thrust levers forward; possibly in the TOGA mode. It is not unreasonable to assume that a major accident could have resulted if the galley cart made its way into the cockpit; which is a very scary and sobering thought.To date; there are no ferry flight specific checklists or procedures training for pilots who operate ferry flights; which is what I determine contributed to allowing this incident to occur. The lack of ferry-specific training and checklists; in my opinion; has to be addressed immediately.At the very least; specific checklists and procedures need to be developed for ferry flights which include the following items:1) Guidance on whether to keep the flight deck door open or closed.2) Guidance on which slides to arm.3) Procedures for inspecting the cabin after all doors are closed and armed; which would include physically searching the cabin to ensure there are no unauthorized persons on board the aircraft and no suspicions packages or items present in the cabin.4) Procedures for ensuring that all Galleys are properly secured; to include verification of all galley carts having their brakes set and all safety latches properly secured.,
1683237,manuals,Flying a practice instrument approach to CDN to a miss. Fine. But on short final: Whoops! Construction equipment all over the runway! No safety threat from the (planned) miss; but maybe a little scare for the workers? We get all our data from the ADS-b system these days; not phone calls to Flight Service.We need the METAR system to broadcast any airport or runway closures as part of the METAR format; in a way that ForeFlight; Garmin Pilot; FLYQ; Xavion; and the and all the other EFB applications can interpret! We are using these applications to get our data; and if mine had said 'runway closed!' or 'airport closed!'; then this possibly-uncomfortable situation could have been avoided. See we need the METAR data to broadcast airport/runway closure via the ADS-B system to the applications so we can get this info where we are really looking for it. I wrote Xavion and would surely do my part to code display of this info in my application if the info was available!,
1684991,manuals,Upon taking my Oral and Practical exams for my Powerplant certificate; both of which I passed; I forfeited my permanent Airframe certificate to my DME (Designated Mechanic Examiner) and received my temporary Airframe and Powerplant certificate.I noticed an email addressed from an Aviation Safety Inspector from the Salt Lake City FSDO; in regards to my new Airframe and Powerplant certificate application that he received from the DME. Concerning evidently that my permanent Airframe certificate did not have a signature on the back. Honestly I do not remember if the back of my certificate was signed or not; nor with what it could have been signed with. Perhaps done with pencil or a poor ball point pen to which later was rubbed off with dirty mechanic hands dealing with greases and solvents throughout the work day.I am not sure I was aware that the signature was required or that there was even a location for one on my certificate. I later noticed that none of my credit or debit cards are signed and neither was any of my other airmen certificates.If this is important I have had a lapse in instruction and was unaware of the necessity and importance. Perhaps an advisory circular would be helpful to the aviation community. If the lack of a signature on the back of airmen certificates could completely invalidate the credentials of the holder it seems like an important topic.,
1685213,manuals,During pre-boarding of Aircraft X a pre-boarding passenger had a roller bag that they told me was '80 pounds and filled with lithium batteries for her mobility scooter'. I informed the operations agent that the bag was filled with lithium batteries and that it was too heavy for me to lift alone. The operations agent called a supervisor who informed me that there was no limit to the number of lithium batteries allowed in a carry on for medical purposes as long as they're not attached to anything and they found someone to assist with stowing the bag in an overhead bin. This concerned me because if the lithium batteries were to catch on fire; because of the number of them there would be no way to contain them in the containment bags that we have available. I was also concerned because I couldn't find anything in the [manual] about weight restrictions on carry-on items; both for the safety of the employees assisting with carry-on items that are too heavy and for the weight limits on the overhead bins I found it concerning that I was unable to find any weight restrictions for carry-on items in my manual. This was a difficult situation to address because it was; I felt; too heavy to be a carry-on item but because of the presence of lithium ion batteries we were unable to check the bag either. A set limit for carry-on weight and number of lithium ion batteries allowed onboard.,
1688278,manuals,I worked an inbound reverser log item on aircraft XXXX log page XXXXXXX. I pulled [aircraft maintenance manual] 78-XX-XX-XXX-XXX-XXX and [aircraft maintenance manual] 78-XX-XY-XXY-XXX-XXX.  Went out to aircraft and performed Engine Accessory Unit reset and then went to flight deck and cycled engine 1 reverser 4 cycles. Determined reverser was good and had no faults; signed off item. My maintenance manuals never had me go out to engine 1 to open fan cowls so fan cowls were never opened.,
1688637,manuals,My partner and I were assigned to do an ETOPS inspection on Aircraft X. While doing our walk around; we found evidence of a bird strike on the First Officer's side; aft of the radome; and before the pitot tubes. At that time we told our Crew Chief; and Supervisor that we had the item; and our crew chief pulled up the bird strike inspection paperwork. While accomplishing the card; Step 5; tells us to deactivate the GCS antenna; or to [skip] this if no indication of bird strike on the crown. The issue with this is we're told in step 2 to do an inspection from the ground (in which case; you can't see the crown of the airplane). The next item we had; was step 7 (in the notes) that 'If GCS is installed; inspect the GCS Antenna Radome. When we pulled that AMM (Aircraft Maintenance Manual) reference; this was a detailed inspection; of which the antenna needed to be removed to properly inspect it. We then contacted engineering; for relief from these items; as we could not accomplish them as they were written. An Engineering Authorization was issued. We thought nothing of this; until we were brought in today to do the 5 question part of the Investigation Form; by Manager. We found this odd; as he was present at the time this issue was developing; and our understanding; was that anyone involved in the issue; and wouldn't be involved in the Investigation Form process.,
1695129,manuals,ECL Non-Normal FUEL IMBALANCE checklist appears to be able to lead a pilot to turn off all main fuel pumps in the low quantity fuel tank with all cross-feed valves closed.We were dispatched and fueled with no center tank fuel and less than full main tanks. About three hours into the flight we got a FUEL IN CENTER advisory EICAS message.We turned on both center tank fuel pumps to the burn the center tank fuel. We noted that the right main tank had approximately 1;600 lbs less fuel than the left main tank. We determined the engines were burning evenly and suspected that fuel had transferred from the right tank to the center tank.We did not have a FUEL IMBALANCE advisory EICAS message but we went to the ECL FUEL IMBALANCE checklist to attempt to balance the fuel. We determined; per the checklist; there was no fuel leak and commenced the checklist.Page 3 of the checklist: there is a box that says'There is no indication of an engine fuel leak and the FUEL IMBALANCE message shows' We checked the NO box as we did not have the FUEL IMBALANCE EICAS message. Upon checking NO; that step blued out showing we completed that step and the very next step; FUEL CROSSFEED switch (either): ON; blued out as well. In other words; upon the FUEL CROSSFEED step bluing out there was no switching to occur per the checklist.Page 4 of the checklist: asks if the Left main tank quantity is low. We checked 'NO' which blued the rest of that page out.Page 5 of the checklist: asks if the Right main tank quantity is low. We checked 'YES'The next step directed and stated 'R fuel PUMPS FWD and AFT switches(both): OFFThis allows fuel from the higher quantity tank to feed both engines. The next and final step of Page 5 is to check when fuel balancing is complete. At no point does the ECL in our configuration direct us to open the crossfeed valves. We did NOT turn off the R main fuel pumps and elected to leave the imbalance as it was as we were not at the fuel imbalance limit. We did contact Maintenance Control and wrote up the fuel transfer issue.Guidance from our training is to follow the ECL without second guessing it. I completely understand the rational as some of the checklists are complicated but in this case had we follow the checklist verbatim we would have had the left tank fuel pumps supplying the left engine and the right engine being fed by no fuel pumps at all. Furthermore; I looked at the 777 Flight Manual Non-Normal FUEL IMBALANCE checklist. It is different from the ECL. Following that checklist would have led to proper fuel balancing.In conclusion: The ECL FUEL IMBALANCE checklist; under certain circumstances; can lead to an engine being fed by no fuel pumps. The 777 Flight Manual illustrates a discrepancy with the ECL. The 777 Flight Manual leads to configuration so the engine will be supplied with fuel pump pressure.,
1697950,manuals,The new X app does not include the FOM [Quick Reference Checklist] in Featured Content. Crews have been accustomed to quick access to the [Quick Reference Checklist] without need to navigate through the FOM index. In a time sensitive situation; quick access to the FOM [Quick Reference Checklist] is essential and pilots' brains are already biased to look for the [Quick Reference Checklist] in the Featured Content section. This can cause confusion and frustration; both of which contribute to errors.,
1698402,manuals,[One of] our passengers; who is blind; asked to read our Braille safety guide after his briefing. Passenger noticed two significant discrepancies that could impact the safety of our blind passengers.The first is there was no cover or table of contents. If he quickly needed to find specific information; he would not have been able to do so. He has read our Braille safety guides before and knew that they should come with these pages.The second issue was the Braille was written in an old format. He advised that it should be printed in Unified English Braille; as that became the adopted standard form of Braille writing in 2016.Recommendations are as follows: -Provide a protective covering to prevent pages becoming ripped or missing. -Include page numbers that flight attendants can read so they will know if they are providing a complete Safety Guide.-Print new Braille safety guides using Unified English Braille.Lessons learned include to always ask questions and give our guest opportunities to help us be safer and accommodating to all travelers.,
1701182,manuals,I was advised by my [Union] Representative of an event concerning a helicopter on a vector below the MVA (Minimum vectoring Altitude). I never knew this was an issue and did not file a report concerning this. But someone did file a report on the helicopter issue and the reason they did is to clarify if; at all; was this a violation of MVA's. Management is unsure if in fact it was; and so are overreaching for clarification. It puzzles me because I assumed the FAA has their own Safety Officers and Interpretations teams and can easily find out if in fact this was a safety event. But I think they are soliciting for clarification in hopes of recommendation of performance training or some kind of non-punitive remedy. This gives the managers the opportunity to provide said training and the opportunity to purposefully deem your training unsatisfactory and then would be able to move on legally to Article 20 in the [Union] FAA contract; grounds for Removal from the FAA. I hope this is wrong on my part; but Management is known to be very predatory in nature.A helicopter departed eastbound and by LOA (Letter of Agreement) all eastbound Helicopters are restricted to maintain at or below 2;000 ft. because of downwind traffic. In this scenario I did have traffic on the downwind descending to land. I reissued the restriction that was issued by the Tower for the helicopter to maintain at or below 2;000 ft. and turn on a heading of 080. Therein lies the question. This was done to separate descending jet traffic from a departing VFR helicopter with Class C Airspace; an established VFR program for operations. I was trained and briefed by in the past; that as long as you don't assign a hard altitude; you can turn the VFR helicopters below the MVA. It is up to the pilot if the vector and or altitude restriction is unacceptable or cannot be complied with. The scenario played out quick and fast and within 30 to 45 seconds. The helicopter saw the traffic and was advised to maintain visual separation; cancel altitude restriction; resume own navigation and caution wake turbulence. I also believe that 7110.65Y Section 6 Vectoring 5-6-1 Application Vectoring aircraft C. via note and I quote 'VFR aircraft not at an altitude assigned by ATC may be vectored at any altitude. It is the responsibility of the pilot to comply with the applicable parts of CFR Title 14.'From my extensive career at this facility and the many years that I have been working the Approach sector the altitude restriction of maintain at or below 2;000 ft. issued by the Tower for helicopters eastbound is allowable by virtue of the note and any vectors issued to the departing helicopter for separation within the Class Charlie is allowable. To ascertain Target Resolution or 'Green in Between' between VFR aircraft and IFR aircraft sometimes times require a vector of 10 degrees right or 20 degrees left to achieve a safe and orderly flow of traffic. The assignment of 'at or below altitudes' constitutes plural altitudes; not singular. The note at 5-6-1 specifically identifies a singular altitude. At or below altitude assignments are plural in nature and do not constitute a singular altitude. Also in 5-6-1 section G; vector aircraft operating VFR at those locations where a special program is established. I believe our Approach sector is an established special program by virtue of being designated a Class C Airspace.,
1702340,manuals,During preflight set up for subject flight; we noted that the inbound defect; 'Fuel Quantity Indicating System Blank;' Left and Totalizer indicators blank; no associated EICAS messages; had not been cleared. In addition to the blank left fuel quantity indicator and blank totalizer; we noted a FUEL QTY IND status message. Maintenance Personnel entered the flight deck around that time to check the fuel quantity indicating status. They also confirmed they were working on the indicator defect; but might have to defer it due to time constraints. Subsequently; over several minutes and a few visits to the flight deck; Maintenance Personnel confirmed MEL 28XXX would be placed on the aircraft; as well as reporting the tank stick values. The Captain and I reviewed the MEL and its potential impact to our flight. The MEL OPS PLACARD is straight forward for fuel confirmation; preflight; fuel tracking and confirmation during normal operations. I became uncomfortable; however; when comparing procedure solutions for abnormal fuel scenarios. My concerns were as follows:MEL note: 'FUEL CONFIG' EICAS ADVISORY MESSAGE OR WARNING LIGHT FOR LATERAL IMBALANCE MAY BE INHIBITED. This completely removes the FUEL CONFIG QRH as a checklist option. MEL Item H: MONITOR FUEL USAGE FOR ANY UNUSUAL DECREASE IN FUEL QUANTITY AND/OR FUEL IMBALANCE. Then MEL item I. FOR OPERATIONS WITH CENTER TANK FUEL -- Item 1 regarding predicted fuel when center tanks are empty is straight forward. Item 2 regards procedures for center tank fuel exhaustion before the predicted point and that a fuel leak should be suspected. Item (A) provides six cues; any of which can be evidence of a fuel leak. They include fuel quantity decreasing abnormally; excessive fuel flow; fuel balance rate over 2;000 lbs/hr; abnormal aileron trim; visual spray from spar and up to and including engine failure. If a leak occurs on the side with the blank indicator; the cues are reduced to abnormal aileron; apparent at around 1;600 lb imbalance; fuel spray observation; or an engine failure. Of note; Maintenance reported that the tank stick values indicated a 500 lb difference. My assessment was that the discovery of a leak in a worst-case scenario by the methods above adds considerable time and unnecessary risk to addressing the emergency. Starting off with an already 500 lb imbalance added more uncertainty and concern on my part.Confirming a leak; the MEL then refers to the FM / NON-NORMALS / FUEL / LOW FUEL as follows on procedures. Referencing the 757 QRH for a Fuel Leak; the caution at step 4 can't be fully assessed since the totalizer reading is unavailable. There were no clear solutions on how to address this; or the selections in item 10 regarding the possible messages available or not available; in order to move to the next items in the checklist.Other concerns regarding fuel related abnormal checklists. The Abnormal Fuel Transfer checklist conditions are 'Fuel quantity decreasing from the left and/or right wing tank(s) with fuel remaining in the center tank.' There could be a significant delay in addressing this scenario if the leak were on the side with the blank fuel quantity.The FUEL SYS PRESS checklist references the FUEL CONFIG light. Per the MEL; this message may not be available; adding more time to realize the situation through the cues in the MEL fuel imbalance discussion and less time to properly address the emergency. FUEL X FEED - FWD/AFT. Same as above. LOW FUEL. One of the notes indicates this message could be caused by a leak. Reference discussion above regarding concerns of the scenario without the fuel quantity and totalizer indications. My Captain agreed with my assessment and contacted the [Chief Pilot] for guidance. On the fuel leak checklist; the [Chief Pilot] said he saw my points and generally agreed with my assessment regarding the MEL fuel leak and unclear QRH application in the event of a fuel abnormal situation. The [Chief Pilot] thought the totalizer value could be deduced by fuel tracking in an operations normal condition; up to the time of an abnormal situation. He also said; words to the effect; that the MEL / QRH should be clearer; even re-written; saying; obviously; that it would take basically; more time than we had. I assessed that the time to ascertain a leak from a tank on the blank fuel indicator; left in this case; would take too long and reduce the amount of time and options to land safely. Also; we could not fully complete the other noted checklists; as written; with an acceptable level of confidence and in a timely manner; adding an undue threat to the operation.Though there was general agreement with my assessment on the fuel leak checklist by my Captain and the FODM; the FODM said the MEL was legal and the captain said he would accept the new MRD when maintenance completed their actions. I removed myself from the flight as I thought the limitations in the MEL and QRH were a threat to safely completing an abnormal fuel scenario.,
1717392,manuals,Earlier in the trip; the First Officer was rushing; and executed FMC navigation changes before I had a chance to verify them. I asked him to slow down and give me a chance to verify before he executed changes and he accommodated my request. I also noted that the First Officer was doing what almost all Company Pilots do when an altitude change came in. He dialed in the new altitude on the MCP (Mode Control Panel); pointed at it; stated it and began the climb or descent with no input from the other Pilot. I did not counsel him about this because that is so commonly the way altitude changes are handled; despite guidance to the contrary in the manual.On the flight in question; we were on an assigned heading when the Controller cleared us direct STL and a climb to FL390. As I read back the clearance; I observed the First Officer dial 39;000 feet in the MCP (Control Display Unit); point at it and state 'three nine oh;' and press the Altitude Intervention button. I verified that FL390 came up as the target altitude on the MCDU. While I was verifying that the aircraft was beginning to climb; the First Officer brought up STL on the FMC LEGS Page 1. I verified the programing was correct and stated; 'That looks good' and watched him execute the change. I took my attention back to the altitude and could see by then that the aircraft was beginning a climb and the thrust was increasing. I never confirmed that the First Officer selected LNAV or that the aircraft turned toward STL. A few minutes later; the Controller called and pointed out our error. We then took the proper procedural steps to get the aircraft on course to STL.,
1717832,manuals,Passengers and cargo were loaded for normal departure out of ZZZ. After the aft cargo bay was loaded and [clearance] was brought up; I and the First Officer noticed that an electric wheelchair that was loaded into the cargo bay was equipped with a Lithium Ion battery. When I asked the ground crew about this; thinking this was a risk that could lead to a no time threat based on the known threat of a Lithium Ion battery possibly having a thermal runaway. The ground crew leader informed me that it is normal policy to put electric wheelchairs with Lithium Ion batteries into the cargo hold under [the contracting airline's policy]; and he also informed me that the battery was not easily removable; but if I was not comfortable with it they would remove the chair. I elected to tell them to leave it; considering that if the lead knew a policy in place under [the contract airline's] discretion that the proper precautions were taken; and I did not wish to face violating a guest's rights under the Americans With Disabilities Act. Upon reaching stable cruise and completion of the Cruise Checklist; I started searching through our manuals for any guidance on this policy; but was unable to find any. Upon reaching our destination; I was able to find the contract airline's policy on their website.This event came about because it seems that our own information and training isn't keeping up with advancements in accessibility technology.If the contracting Airline does indeed have this policy with us that allows certain Lithium Ion batteries to be loaded into the cargo hold on our aircraft; it should be in our Weight and Balance manual. If this is something our airline is not comfortable with; we need better guidance and documentation that allows us to better accommodate our guests with accessibility needs while also maintaining an operation with the least amount of risk possible.,
1718361,manuals,Through a LOSA observation; Aircraft X main wheel tires were brought to our attention during a service check. The technician noticed that the valve stems that were installed on all of the aircraft tires was a large-bore type versus the conventional small-bore type valve stem. This raised concerns as to the effectivity of the main wheel tire since the small-bore type; through years of experience; have always been installed on Company fleet of Airbus A319/A320. Upon further research; LOSA looked at other tire assemblies installed on aircrafts around the maintenance base and Airbus serviceable tire rack assemblies and found part numbers that were not being reflected in the IPCs for the nose and main tires. Part numbers 1531 and 1584 for the nose tires and 1590 for the main tires were observed. In addition; all tires that we looked at had the small-bore type valve stems.Whether or not this is the right configuration for Company Airbus fleet; clarification is needed to determine effectivity. If the larger bore type valve stem is effective for the airbus A319/A320; one of the concerns is that these aircrafts may fly to a station that may not have the adapter to service the tires because stations are not aware of the two different wheel assembly configurations.I have attached two sets of IPCs; one for the main wheels and the other for the nose wheel tires. The first set reflects the aircraft nose number in question; 4871; 4107). Aircraft X was a random nose number chosen to reflect an Airbus IPC.I have also attached the CMM reference 32-XX-XX which is referenced by the IPC. The CMM has an effectivity table published but I could not find the legend to define the codes. Photos of the larger-bore type valve stems and the smaller-bore valve stems have been attached which came from the aircraft that was in question. A few of the photos were taken from wheel assemblies on the serviceable racks.We reached out to All Fleet Engineer and explained to him our issues. He requested paperwork and pictures which we have not yet been able to forward to him.,
1733022,manuals,While boarding the flight; FA (Flight Attendant) A notified me that a passenger stated that he had lithium batteries in his carry-on bag; but that the bag wouldn't fit in the overhead bin; and so the passenger had decided to place the bag on the planeside baggage cart.  The FA was concerned that the passenger was going to place a bag with lithium batteries in the cargo compartment; so she asked me to talk to the passenger.  I approached the passenger and asked him if he had lithium batteries in his bag (which turned out to be a hard-sided case) and he responded that he had lithium batteries installed in cameras inside the case.  He did not want to place the item on the cart because they were expensive.  I asked a nearby ramp agent to request a supervisor.  A man approached and when I asked him if he was a supervisor; he responded yes.  We explained the situation to him; and the supervisor said that as long as the lithium batteries were installed inside a camera; laptop; or phone; and not loose in a bag; that the bag could be checked into a cargo bin.  This was something I was unsure of; but he said this very confidently; and since we have no guidance in our FOM (Operating Manual) about lithium batteries; I complied with what the supervisor said and the ramp placed the bag into the forward cargo bin.  After the flight; FA A said that she had been audited on the flight by inflight management; and when she asked them about the incident; they said that no lithium batteries at all can be in cargo bins. We need to have some kind of guidance on lithium batteries in our FOM to help us in situations like these.  I do not know if the bag should have been in the cargo bin or not.  After the flight; I still could find no guidance on this issue at all on the training app.,While boarding passengers; a flight attendant came up to the cockpit and informed us that their was a passenger with lithium batteries in his carry on and that he was unable to stow it in the cabin. He was unwilling to remove the batteries and tried to place it on the ala cart; though lithium batteries are apparently not allowed in aft baggage. The Captain; discussed with several ramp agents was told that it was fine to stow the bag in forward cargo with the lithium batteries inside. After landing in ZZZ1; we were subsequently informed by an inflight auditor that lithium batteries aren't allowed in forward cargo. There seems to be a definite lack of guidance in our manuals about the carriage of lithium batteries. Add language in the FOM (operating manual) or [safety manual] to clarify when and where lithium batteries can be carried.
1734249,manuals,At departure time; CA (Captain) was informed of DG (Dangerous Goods) in one of the pits. Crew received no paperwork regarding the DG. [manifest] did not indicate any DG. CA called Dispatch and I called Load Planning. Load Planning said that the package was blood labeled UN3373 and that it did not require pilot notification. CA wanted to see some kind of reference for this. Dispatch then conferenced the DG hotline with CA. DG hotline rep said that it was not fully regulated but was not very clear or confident about it with the crew. Crew then refused the items rather than take further delay. This is the second flight in a couple months that I have had that took delays due to DG that are not 'Not-Fully Regulated Shipping Handling Codes'. Crewmembers are unaware of this type of labeling and hear 'Dangerous Goods' and want paperwork or something that shows them they are acting according to procedure. I talked to the Duty Manager and he was also unaware of any DG that don't require pilot notification. During my research; I spent a long time trying unsuccessfully to find the IATA/ICAO Dangerous Goods Manual that is referenced in [the manual]. Load Planning Supervisor was finally able to point me in the direction of a 'Dangerous Goods Briefing' put out by the safety department. This briefing document talks about Not-Fully Regulated SHC (Shipping Handling Codes) and how they should be handled. I have attached it. It provides the necessary information but would not be easily accessible to crews.,
